435062848	1138868197	65535	65535	4	4294967295	729
309071023	1630985466	0	443	6	0	223
434896896	309070126	65535	123	6	0	691
434896896	309070126	65535	123	6	0	691
309071007	1630985216	0	5540	17	0	479
309029695	1689566623	0	80	17	4294967295	446
435063295	1159090247	0	80	17	0	432
0	3737980809	65535	33111	6	4294967295	843
1859316735	1859274669	65535	53	6	0	464
1143836031	1629471999	0	5001	6	4294967295	509
435062880	469300815	0	26000	6	4294967295	390
434896896	309070126	65535	123	6	0	691
1860173823	1162167232	65535	162	6	4294967295	815
1860173823	1162167232	65535	162	6	4294967295	815
1860173823	1162167232	65535	162	6	4294967295	815
1860173823	1162167232	65535	162	6	4294967295	815
1629301760	799460447	65535	514	6	4294967295	611
309071011	1630983819	65535	23	6	4294967295	26
0	1162166781	65535	123	17	4294967295	835
0	1162166781	65535	123	17	4294967295	835
0	1162166781	65535	123	17	4294967295	835
1143818240	1628835719	65535	2344	6	0	536
1651976032	799460447	65535	5000	17	4294967295	471
1651976032	799460447	65535	5000	17	4294967295	471
435062911	469300815	0	1521	17	4294967295	288
487325695	1332573809	65535	139	6	0	689
1859317376	1162167282	65535	29301	6	0	73
1629313024	1629350436	0	65535	4	0	828
435063039	3737980800	65535	80	6	0	497
435063296	799460462	0	514	6	4294967295	409
309029888	1689564291	0	65535	17	4294967295	803
1629302671	4225692768	0	9443	6	4294967295	139
0	3737980809	0	514	6	4294967295	844
435062879	1162166355	0	123	6	0	310
4294967295	469300813	0	65535	1	4294967295	1055
4249257727	734452341	0	8900	6	0	353
487064575	373697998	65535	1701	6	4294967295	405
435063807	1162166719	65535	138	6	4294967295	455
435062856	799460462	0	6123	17	0	96
1859317407	734452342	0	8000	6	0	249
2542477311	0	65535	3015	17	0	982
435062911	469300863	65535	88	6	0	486
435063807	3737978412	0	65535	17	0	812
1143853056	1629483839	0	9993	17	0	705
1629302271	4294967295	65535	20555	17	0	969
1651976064	1629314765	0	3101	6	0	320
435063807	308340887	0	3101	6	0	413
1236748287	1628835379	0	37	6	4294967295	354
1236748287	1628835379	0	37	6	4294967295	354
1629302272	799460461	65535	65535	17	4294967295	792
487063807	469300799	65535	514	6	0	573
4294967295	466697503	0	5050	6	4294967295	915
405012479	1138845880	0	3301	6	4294967295	737
435062879	799460462	65535	4011	17	0	309
435062879	799460462	65535	4011	17	0	309
435062879	799460462	65535	4011	17	0	309
435062879	799460462	65535	4011	17	0	309
435062879	799460462	65535	4011	17	0	309
1629302655	4225692768	0	514	6	0	321
435062858	308341738	0	2105	17	4294967295	54
309029709	3722871142	65535	143	17	0	21
435063039	469300813	65535	3030	6	4294967295	332
1143823486	734452341	65535	443	6	4294967295	3
404881408	1138845887	65535	3301	6	4294967295	737
404881408	1138845887	65535	3301	6	4294967295	737
404881408	1138845887	65535	3301	6	4294967295	737
404881408	1138845887	65535	3301	6	4294967295	737
404881408	1138845887	65535	3301	6	4294967295	737
435062911	1162167296	0	139	17	4294967295	642
309070848	0	0	3015	6	0	930
487063808	799460462	0	2314	6	4294967295	365
1859317760	734452336	65535	1024	17	4294967295	830
487063607	1332573813	0	20	17	4294967295	105
1629319815	799460456	0	3106	17	4294967295	194
1652031487	799460464	0	1980	17	4294967295	776
435062855	1162166357	65535	5017	6	4294967295	226
435062858	1143866077	65535	37	6	4294967295	42
404815872	292714700	0	443	6	0	534
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
435159040	1159725056	65535	2109	17	0	1012
404819388	1138845776	65535	65535	17	4294967295	656
435062858	1159200768	65535	29301	6	4294967295	726
487063608	799460462	65535	20555	6	4294967295	205
1629302667	4294967295	65535	1812	17	4294967295	882
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
494162560	1627894535	65535	9993	6	0	298
434634751	799460464	65535	3200	6	4294967295	779
0	2974725205	65535	1024	6	0	1035
435063296	469300815	65535	0	255	4294967295	899
435027967	1166016512	65535	7426	6	4294967295	961
1629302671	4225692768	65535	9443	6	4294967295	139
1629302671	4225692768	65535	9443	6	4294967295	139
1859317760	4225693608	65535	65535	47	0	836
435063295	1162165000	65535	3106	6	4294967295	370
435063295	1162165000	65535	3106	6	4294967295	370
1143849902	1143855387	65535	1024	17	4294967295	654
309071872	799460462	0	5050	6	0	547
435063295	1162165000	0	53	6	0	368
404819328	799460447	0	1111	17	4294967295	482
486539264	469300813	0	65535	1	4294967295	912
486539264	469300813	0	65535	1	4294967295	912
4294967295	734452352	65535	0	1	0	1071
435077119	0	65535	3333	6	4294967295	1034
435077119	0	65535	3333	6	4294967295	1034
309133312	1622839979	0	65535	1	0	889
435062858	469300813	0	69	6	0	45
1629302687	1629296311	0	839	6	0	590
309071011	1689561982	65535	143	17	4294967295	23
1629322240	0	0	4321	6	0	965
435062858	1162165000	0	1024	17	0	632
435063039	0	65535	5020	6	0	933
1859317384	734452339	65535	5190	6	4294967295	279
1629302272	799460460	65535	25	6	0	424
435063295	1162165000	0	3106	6	4294967295	370
1859317375	4294967295	0	22014	6	4294967295	1006
435063808	469300814	0	3101	6	4294967295	502
1629302666	1162167280	65535	25144	6	0	160
487063605	1332573814	65535	749	6	0	212
435062860	1162668767	0	4444	17	4294967295	189
434896896	469300807	0	3015	17	4294967295	738
487063607	1328068158	0	143	6	4294967295	28
1629298688	0	0	2011	6	0	1021
309071872	1630986212	65535	5190	6	4294967295	545
309071872	1630986212	65535	5190	6	4294967295	545
309071872	1630986212	65535	5190	6	4294967295	545
309071872	1630986212	65535	5190	6	4294967295	545
309071872	1630986212	65535	5190	6	4294967295	545
309071872	1630986212	65535	5190	6	4294967295	545
4294967295	466697525	65535	5190	17	4294967295	861
1629302667	799460462	65535	1024	6	0	655
1143857152	4225184504	65535	514	6	4294967295	606
309198848	0	65535	65535	1	0	1083
435062858	469300813	0	139	17	4294967295	61
435062784	799460462	0	123	6	0	302
1629312639	799460416	65535	3206	6	0	473
1629312639	799460416	65535	3206	6	0	473
1629312639	799460416	65535	3206	6	0	473
1629312639	799460416	65535	3206	6	0	473
435062860	1162167282	65535	8080	17	0	153
435063807	799460462	65535	69	17	0	415
435062880	1162167296	65535	80	6	0	643
435062856	1143856583	0	123	6	4294967295	198
435060736	4294967295	65535	8080	6	4294967295	1005
309071871	1622839999	0	3206	6	4294967295	538
2542515455	734452341	0	760	6	4294967295	417
1629302687	799460460	0	20555	6	4294967295	252
1629302687	799460460	0	20555	6	4294967295	252
1629302687	799460460	0	20555	6	4294967295	252
1629302687	799460460	0	20555	6	4294967295	252
1629302687	799460460	0	20555	6	4294967295	252
1629302687	799460460	0	20555	6	4294967295	252
1629302687	799460460	0	20555	6	4294967295	252
1629302687	799460460	0	20555	6	4294967295	252
309071016	1630985466	0	443	6	0	223
1629302671	4225692768	0	3333	6	4294967295	137
1629302672	799460461	65535	20555	6	4294967295	252
1143849903	1143855387	0	1024	17	0	654
1629302656	1162167280	0	88	6	0	221
1143834368	1629485219	65535	53	17	4294967295	313
435062784	1159109626	0	514	17	4294967295	301
1859317407	734452342	0	8000	6	4294967295	249
1629302665	1162167281	65535	53	6	0	114
309071039	799460462	65535	1024	17	0	718
1629302665	799460462	0	514	17	4294967295	19
494141440	799460464	0	80	6	0	769
435062858	1162668764	0	3456	6	4294967295	55
435062912	3737980807	65535	80	6	0	497
435062858	799460462	65535	9993	6	0	46
487063808	1313468263	65535	9910	6	0	430
435063295	1162165000	0	65535	0	0	877
3865986080	3063510815	65535	8000	17	0	391
1143849896	1629306736	65535	3015	6	4294967295	183
1073741823	3725456092	65535	1024	6	0	1030
1143857151	4225184511	0	3200	6	4294967295	678
1859317379	1162167282	0	1701	17	0	8
435062864	1162167231	65535	5050	6	0	463
1629302664	799460462	65535	123	6	4294967295	17
0	466697472	65535	5050	6	0	915
1651976028	0	0	55666	6	4294967295	881
1629302688	799460462	0	123	6	4294967295	269
435062858	799460462	65535	9993	6	4294967295	46
1233736413	2545156241	65535	4120	6	0	503
435062911	309115924	0	0	1	4294967295	763
435062858	1162668764	0	3456	6	4294967295	55
435062858	1162668764	0	3456	6	4294967295	55
1629302664	799460462	0	65535	17	4294967295	627
309070975	799460462	65535	161	6	0	325
435062863	799460462	0	5015	6	4294967295	149
435063807	3737978413	0	1024	17	0	812
435063807	3737978413	0	1024	17	0	812
435063807	3737978413	0	1024	17	0	812
435063807	3737978413	0	1024	17	0	812
435063807	3737978413	0	1024	17	0	812
435062857	1162668764	65535	4120	6	0	498
1629312000	799460462	0	123	6	0	398
435062858	3737980811	0	4444	6	0	125
435062880	3737978473	65535	37	6	0	289
435063808	1138868223	65535	25	17	4294967295	604
435062858	1162668764	0	3106	6	4294967295	52
435062858	1162668764	0	3106	6	4294967295	52
435062858	469300814	65535	65535	6	4294967295	658
435062856	1159107536	0	8123	6	4294967295	87
435062856	469300813	65535	69	6	0	99
434896896	0	0	0	0	4294967295	1088
1143848960	0	65535	25	6	4294967295	964
487063808	799460462	65535	54488	6	4294967295	362
435062858	1162668764	0	3106	6	4294967295	52
1629302272	1162167282	0	1024	17	4294967295	774
435062911	799460462	0	65535	1	4294967295	750
1143849903	1143855387	0	65535	17	0	654
435063807	469300813	65535	514	6	0	412
435062911	1138867199	0	754	6	4294967295	639
309070976	1689564320	65535	53	6	0	477
1859317377	1162167282	65535	29301	6	0	73
434896895	799460460	0	65535	1	4294967295	908
1859316736	734452341	65535	25	6	0	396
1859305472	734452341	65535	161	17	4294967295	576
435068928	469300813	0	9993	6	0	579
1629302655	799460462	0	123	17	4294967295	323
1073741823	1162165003	0	0	255	0	1075
1629323007	1162167263	0	3106	6	4294967295	472
435063040	1162165002	0	65535	6	4294967295	795
1143849896	1629306737	65535	3015	6	4294967295	183
1143799807	1143919904	65535	514	6	0	743
435064831	469300814	65535	3101	6	0	502
435062847	799460462	65535	80	6	4294967295	308
0	469300800	65535	4444	17	0	904
435064831	4294967295	0	9993	6	0	978
487063584	799460462	65535	3106	6	4294967295	233
1651976032	799460416	65535	5000	17	0	471
404881408	4294967295	65535	20	6	4294967295	1065
435062912	469300813	0	3030	6	4294967295	332
435062847	1162166357	65535	514	6	0	339
1629302667	1629484383	65535	0	255	0	809
435063039	1162165008	65535	20	6	0	566
3865986111	3063510800	0	8000	17	4294967295	391
487064063	799460462	65535	514	6	4294967295	363
435062864	799460480	0	3456	17	4294967295	515
435093504	469762048	0	20	6	0	1014
309198847	1622839979	65535	0	1	0	889
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
435063295	1162166688	0	25	17	4294967295	561
404819387	1138860719	0	69	17	4294967295	146
487063680	373697971	65535	0	255	0	873
1651976000	799460461	65535	53	6	4294967295	250
1143857151	734452341	65535	8080	17	4294967295	542
1629312768	799460462	0	6555	17	4294967295	358
435062857	1143810653	0	65535	17	0	701
0	469300813	0	514	6	0	866
435062858	469300811	0	2011	6	4294967295	213
309070976	309073911	0	3301	6	4294967295	386
309071011	799460461	65535	80	17	0	118
435063040	799460416	0	123	6	4294967295	570
4294967295	466697525	0	5190	17	0	861
435062911	799460462	0	65535	1	0	750
435159039	3737980809	0	9000	6	0	674
435159039	3737980809	0	9000	6	0	674
435159039	3737980809	0	9000	6	0	674
435159039	3737980809	0	9000	6	0	674
435159039	3737980809	0	9000	6	0	674
435159039	3737980809	0	9000	6	0	674
435159039	3737980809	0	9000	6	0	674
435159039	3737980809	0	9000	6	0	674
435159039	3737980809	0	9000	6	0	674
435159039	3737980809	0	9000	6	0	674
435159039	3737980809	0	9000	6	0	674
435062858	1162166715	65535	5149	6	0	177
1629300736	0	0	25	6	4294967295	983
435062858	799460462	65535	514	17	4294967295	53
435062863	799460462	0	3015	17	4294967295	150
435062856	1162166358	65535	3300	6	0	95
435062911	1162668751	0	3015	6	4294967295	392
435062911	1162668751	0	3015	6	4294967295	392
1629312639	799460462	0	65535	0	4294967295	831
404819389	1138845776	0	1024	17	4294967295	656
1651976031	1162167282	65535	137	6	4294967295	102
404819967	4294967295	65535	909	6	4294967295	1049
435077119	799460462	0	51770	17	0	578
0	469300813	0	3030	6	0	863
2542516159	3737980811	65535	65535	6	0	757
309070847	0	65535	4014	6	4294967295	1011
1629302527	4294967295	65535	5000	6	0	1009
487064064	469300800	0	80	17	4294967295	539
435062856	1162166357	65535	1433	17	4294967295	169
435063039	469300813	0	3030	6	0	332
1629302668	0	0	162	17	4294967295	897
1629290495	1162167282	0	0	1	4294967295	871
434110464	0	65535	21	6	4294967295	1070
1629302664	799460462	0	9993	6	0	18
404819391	375761823	0	80	6	0	37
435062856	799460462	0	6123	17	0	96
435063296	469300814	65535	0	0	0	899
435063296	469300814	65535	0	0	0	899
309071007	1630985247	0	5540	17	4294967295	479
435062856	1162167282	65535	514	6	4294967295	98
435062856	1162167282	65535	514	6	4294967295	98
1629302668	4225692768	65535	25	17	4294967295	138
435063296	799460448	65535	514	6	4294967295	540
435062911	799460462	0	123	6	4294967295	275
404819387	1138860719	0	69	17	4294967295	146
435062856	469300813	65535	443	6	0	97
