251.220.122.133/32	182.153.90.62/32	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	69.76.234.222/31	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	69.69.59.10/31	0 : 65535	3015 : 3015	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	222.205.15.138/31	0 : 65535	80 : 80	0x11/0xFF	0x0000/0x0000	
68.45.195.128/27	97.29.234.181/32	0 : 65535	162 : 162	0x06/0xFF	0x0000/0x0000	
68.45.195.128/27	67.225.191.225/32	0 : 65535	69 : 69	0x06/0xFF	0x0000/0x0000	
110.210.238.160/27	43.198.218.117/32	0 : 65535	20555 : 20555	0x06/0xFF	0x0000/0x0000	
98.119.39.96/27	47.166.204.110/32	0 : 65535	55666 : 55666	0x06/0xFF	0x0000/0x0000	
97.29.126.224/27	69.69.67.242/32	0 : 65535	135 : 135	0x06/0xFF	0x0000/0x0000	
97.29.86.192/27	47.166.204.110/32	0 : 65535	20555 : 20555	0x06/0xFF	0x0000/0x0000	
97.29.47.160/27	47.166.204.110/32	0 : 65535	1111 : 1111	0x11/0xFF	0x0000/0x0000	
97.29.47.160/27	47.166.204.110/32	0 : 65535	29301 : 29301	0x06/0xFF	0x0000/0x0000	
97.29.47.160/27	47.166.204.110/32	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
18.108.12.128/27	18.108.52.132/32	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
29.8.0.0/27	47.166.204.110/32	0 : 65535	3015 : 3015	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	47.166.204.110/32	0 : 65535	749 : 749	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	27.248.246.77/32	0 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	69.69.59.8/32	0 : 65535	8080 : 8080	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	47.166.204.110/32	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	27.248.246.77/32	0 : 65535	55666 : 55666	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	27.248.246.77/32	0 : 65535	4001 : 4001	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	222.205.15.137/32	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
110.210.238.136/29	43.198.218.112/30	0 : 65535	5190 : 5190	0x06/0xFF	0x0000/0x0000	
97.29.47.128/29	47.166.204.104/30	0 : 65535	119 : 119	0x06/0xFF	0x0000/0x0000	
97.29.47.128/29	97.29.236.36/30	0 : 65535	749 : 749	0x11/0xFF	0x0000/0x0000	
18.108.12.168/29	100.180.171.196/30	0 : 65535	143 : 143	0x06/0xFF	0x0000/0x0000	
97.29.126.196/30	69.69.67.244/30	0 : 65535	760 : 761	0x06/0xFF	0x0000/0x0000	
68.45.195.128/27	97.29.234.36/31	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
97.29.47.160/27	69.69.67.240/31	0 : 65535	135 : 135	0x06/0xFF	0x0000/0x0000	
97.29.47.160/27	47.166.204.108/31	0 : 65535	5112 : 5112	0x11/0xFF	0x0000/0x0000	
18.108.12.128/27	47.166.204.108/31	0 : 65535	4001 : 4001	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	27.248.246.78/31	0 : 65535	1521 : 1521	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	222.205.6.104/31	0 : 65535	37 : 37	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	69.69.64.84/31	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	222.205.6.104/31	0 : 65535	139 : 139	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	27.248.246.78/31	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
98.119.39.0/26	47.166.204.110/32	0 : 65535	162 : 162	0x06/0xFF	0x0000/0x0000	
97.29.86.128/26	97.29.77.20/32	0 : 65535	69 : 69	0x06/0xFF	0x0000/0x0000	
97.29.47.192/26	69.69.67.242/32	0 : 65535	5190 : 5190	0x06/0xFF	0x0000/0x0000	
97.29.47.192/26	97.29.77.20/32	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
97.29.47.192/26	97.22.15.126/32	0 : 65535	20555 : 20555	0x11/0xFF	0x0000/0x0000	
29.116.82.128/26	97.7.179.7/32	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
29.8.0.64/26	67.239.129.227/32	0 : 65535	53 : 53	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	67.225.191.229/32	0 : 65535	23 : 23	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	69.22.155.250/32	0 : 65535	514 : 514	0x11/0xFF	0x0000/0x0000	
25.238.136.0/26	47.166.204.110/32	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	69.76.224.16/32	0 : 65535	1825 : 1825	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	69.69.59.8/32	0 : 65535	69 : 69	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	47.166.204.110/32	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	69.69.64.86/32	0 : 65535	2314 : 2314	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	222.205.15.137/32	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	47.166.204.110/32	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	47.166.204.110/32	0 : 65535	4011 : 4014	0x11/0xFF	0x0000/0x0000	
25.238.136.80/28	69.69.64.80/30	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	69.69.67.240/31	0 : 65535	3106 : 3108	0x06/0xFF	0x0000/0x0000	
151.182.226.0/25	222.205.15.137/32	0 : 65535	5190 : 5190	0x11/0xFF	0x0000/0x0000	
68.45.135.0/25	97.31.248.163/32	0 : 65535	53 : 53	0x11/0xFF	0x0000/0x0000	
110.210.238.0/25	105.223.164.125/32	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
110.210.238.0/25	69.69.67.242/32	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
110.210.238.0/25	110.221.20.154/32	0 : 65535	3015 : 3015	0x06/0xFF	0x0000/0x0000	
110.210.238.0/25	43.198.218.117/32	0 : 65535	3106 : 3106	0x11/0xFF	0x0000/0x0000	
98.119.39.128/25	69.69.67.242/32	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
98.119.39.128/25	47.166.204.110/32	0 : 65535	3333 : 3333	0x06/0xFF	0x0000/0x0000	
98.119.39.128/25	97.29.94.205/32	0 : 65535	3101 : 3101	0x06/0xFF	0x0000/0x0000	
97.29.47.0/25	251.222.244.96/32	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
97.29.47.0/25	47.166.204.110/32	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
97.29.47.0/25	47.166.204.110/32	0 : 65535	123 : 123	0x11/0xFF	0x0000/0x0000	
18.107.107.128/25	100.180.180.145/32	0 : 65535	2105 : 2105	0x06/0xFF	0x0000/0x0000	
18.108.12.0/25	47.166.204.110/32	0 : 65535	161 : 161	0x06/0xFF	0x0000/0x0000	
29.116.68.0/25	222.13.242.69/32	0 : 65535	3030 : 3030	0x06/0xFF	0x0000/0x0000	
29.116.82.0/25	97.22.1.145/32	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
29.8.0.128/25	47.166.204.110/32	0 : 65535	2344 : 2344	0x06/0xFF	0x0000/0x0000	
25.238.136.128/25	67.225.191.229/32	0 : 65535	1701 : 1701	0x06/0xFF	0x0000/0x0000	
25.238.136.128/25	68.45.25.71/32	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
25.238.136.128/25	47.166.204.110/32	0 : 65535	53 : 53	0x11/0xFF	0x0000/0x0000	
25.238.136.128/25	27.248.246.77/32	0 : 65535	3030 : 3030	0x06/0xFF	0x0000/0x0000	
25.238.136.128/25	69.69.59.8/32	0 : 65535	53 : 53	0x06/0xFF	0x0000/0x0000	
66.84.42.0/26	43.198.218.118/31	0 : 65535	3008 : 3008	0x06/0xFF	0x0000/0x0000	
110.210.238.192/26	69.69.67.240/31	0 : 65535	5190 : 5190	0x11/0xFF	0x0000/0x0000	
97.29.86.128/26	47.166.204.108/31	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
18.108.12.192/26	18.110.39.56/31	0 : 65535	4444 : 4444	0x06/0xFF	0x0000/0x0000	
29.8.0.64/26	66.147.234.104/31	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	69.69.64.84/31	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
110.210.238.160/27	251.222.247.160/31	0 : 65535	3106 : 3108	0x06/0xFF	0x0000/0x0000	
97.29.114.160/27	47.166.204.104/30	0 : 65535	1701 : 1701	0x11/0xFF	0x0000/0x0000	
97.29.86.192/27	47.166.204.104/30	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
18.108.12.128/27	97.54.220.12/30	0 : 65535	162 : 162	0x06/0xFF	0x0000/0x0000	
29.116.82.224/27	97.7.178.72/30	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	19.239.129.12/30	0 : 65535	1534 : 1534	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	69.69.64.80/30	0 : 65535	25 : 25	0x06/0xFF	0x0000/0x0000	
24.33.13.176/29	67.225.107.160/28	0 : 65535	5000 : 5000	0x11/0xFF	0x0000/0x0000	
24.33.13.160/28	67.225.173.144/29	0 : 65535	23 : 23	0x11/0xFF	0x0000/0x0000	
24.33.13.192/26	222.13.242.212/32	0 : 65535	20 : 21	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	68.45.43.176/31	0 : 65535	20 : 21	0x06/0xFF	0x0000/0x0000	
25.238.136.76/30	69.69.59.32/27	0 : 65535	3333 : 3333	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	47.166.204.110/32	0 : 65535	3000 : 3010	0x06/0xFF	0x0000/0x0000	
253.70.134.0/24	43.198.218.117/32	0 : 65535	8900 : 8900	0x06/0xFF	0x0000/0x0000	
73.183.71.0/24	97.22.14.51/32	0 : 65535	37 : 37	0x06/0xFF	0x0000/0x0000	
68.45.93.0/24	43.198.218.117/32	0 : 65535	139 : 139	0x06/0xFF	0x0000/0x0000	
110.210.239.0/24	69.69.67.242/32	0 : 65535	3015 : 3015	0x06/0xFF	0x0000/0x0000	
98.119.38.0/24	69.69.67.242/32	0 : 65535	20555 : 20555	0x06/0xFF	0x0000/0x0000	
97.29.87.0/24	47.166.204.110/32	0 : 65535	6555 : 6555	0x11/0xFF	0x0000/0x0000	
97.29.46.0/24	69.69.67.242/32	0 : 65535	1701 : 1701	0x06/0xFF	0x0000/0x0000	
18.108.13.0/24	47.166.204.110/32	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
18.108.13.0/24	98.119.138.142/32	0 : 65535	42 : 42	0x06/0xFF	0x0000/0x0000	
29.8.1.0/24	47.166.204.110/32	0 : 65535	54488 : 54488	0x06/0xFF	0x0000/0x0000	
29.8.1.0/24	47.166.204.110/32	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
29.8.1.0/24	67.239.129.227/32	0 : 65535	69 : 69	0x06/0xFF	0x0000/0x0000	
29.8.1.0/24	47.166.204.110/32	0 : 65535	2314 : 2314	0x06/0xFF	0x0000/0x0000	
25.238.137.0/24	69.76.224.16/32	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
25.238.137.0/24	27.248.246.77/32	0 : 65535	69 : 69	0x11/0xFF	0x0000/0x0000	
25.238.137.0/24	69.69.59.8/32	0 : 65535	53 : 53	0x06/0xFF	0x0000/0x0000	
25.238.137.0/24	69.69.59.8/32	0 : 65535	3116 : 3116	0x11/0xFF	0x0000/0x0000	
25.238.137.0/24	69.69.59.8/32	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
25.238.137.0/24	222.205.15.137/32	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
68.45.77.128/25	43.198.218.118/31	0 : 65535	53 : 53	0x06/0xFF	0x0000/0x0000	
68.45.75.128/25	43.198.218.118/31	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
110.210.238.0/25	97.29.87.6/31	0 : 65535	3077 : 3077	0x06/0xFF	0x0000/0x0000	
98.119.39.128/25	69.69.67.240/31	0 : 65535	443 : 443	0x06/0xFF	0x0000/0x0000	
97.29.126.0/25	69.69.67.240/31	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
97.29.47.0/25	97.31.244.170/31	0 : 65535	5730 : 5730	0x06/0xFF	0x0000/0x0000	
97.29.47.0/25	97.29.236.34/31	0 : 65535	25 : 25	0x06/0xFF	0x0000/0x0000	
29.116.82.0/25	27.248.246.78/31	0 : 65535	37 : 37	0x11/0xFF	0x0000/0x0000	
25.238.136.128/25	69.22.1.108/31	0 : 65535	4001 : 4001	0x11/0xFF	0x0000/0x0000	
25.238.136.128/25	69.76.224.18/31	0 : 65535	3106 : 3106	0x11/0xFF	0x0000/0x0000	
25.238.136.128/25	69.76.234.222/31	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
25.238.136.128/25	47.166.204.108/31	0 : 65535	162 : 162	0x06/0xFF	0x0000/0x0000	
25.238.136.128/25	69.69.67.240/31	0 : 65535	162 : 162	0x11/0xFF	0x0000/0x0000	
68.45.195.128/27	68.45.51.192/29	0 : 65535	162 : 162	0x06/0xFF	0x0000/0x0000	
18.108.12.128/27	18.108.23.240/29	0 : 65535	3301 : 3301	0x06/0xFF	0x0000/0x0000	
29.8.0.64/26	222.13.242.222/31	0 : 65535	749 : 751	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	68.45.51.120/30	0 : 65535	54488 : 54488	0x11/0xFF	0x0000/0x0000	
25.238.136.0/26	47.166.204.104/30	0 : 65535	8000 : 8000	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	27.248.246.78/31	0 : 65535	26000 : 26003	0x06/0xFF	0x0000/0x0000	
230.110.68.32/27	182.153.119.16/28	0 : 65535	8000 : 8000	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	69.76.234.192/28	0 : 65535	3015 : 3015	0x06/0xFF	0x0000/0x0000	
151.139.16.0/23	157.50.30.231/32	0 : 65535	55666 : 55666	0x06/0xFF	0x0000/0x0000	
66.84.40.0/23	97.22.14.48/32	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
68.45.192.0/23	97.29.97.51/32	0 : 65535	69 : 69	0x06/0xFF	0x0000/0x0000	
110.210.236.0/23	43.198.218.117/32	0 : 65535	25 : 25	0x06/0xFF	0x0000/0x0000	
97.29.112.0/23	69.69.67.242/32	0 : 65535	22 : 22	0x06/0xFF	0x0000/0x0000	
97.29.84.0/23	47.166.204.110/32	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
97.29.44.0/23	69.69.67.242/32	0 : 65535	53 : 53	0x06/0xFF	0x0000/0x0000	
97.29.44.0/23	251.222.244.96/32	0 : 65535	80 : 80	0x11/0xFF	0x0000/0x0000	
97.29.44.0/23	47.166.204.110/32	0 : 65535	3116 : 3116	0x06/0xFF	0x0000/0x0000	
18.108.14.0/23	47.166.204.110/32	0 : 65535	55666 : 55666	0x11/0xFF	0x0000/0x0000	
18.108.14.0/23	97.54.223.55/32	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
29.8.2.0/23	47.166.204.110/32	0 : 65535	53 : 53	0x11/0xFF	0x0000/0x0000	
29.8.2.0/23	22.70.45.206/32	0 : 65535	1701 : 1701	0x06/0xFF	0x0000/0x0000	
29.8.2.0/23	47.166.204.110/32	0 : 65535	4321 : 4321	0x06/0xFF	0x0000/0x0000	
24.33.14.0/23	67.225.173.154/32	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
24.33.14.0/23	67.225.191.229/32	0 : 65535	123 : 123	0x11/0xFF	0x0000/0x0000	
25.238.138.0/23	47.166.204.110/32	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
25.238.138.0/23	47.166.204.110/32	0 : 65535	5010 : 5010	0x06/0xFF	0x0000/0x0000	
25.238.138.0/23	47.166.204.110/32	0 : 65535	3300 : 3300	0x06/0xFF	0x0000/0x0000	
25.238.138.0/23	27.248.246.77/32	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
25.238.138.0/23	18.96.232.151/32	0 : 65535	3101 : 3101	0x06/0xFF	0x0000/0x0000	
25.238.138.0/23	69.69.59.8/32	0 : 65535	3015 : 3015	0x06/0xFF	0x0000/0x0000	
25.238.138.0/23	47.166.204.110/32	0 : 65535	69 : 69	0x11/0xFF	0x0000/0x0000	
25.238.138.0/23	14.55.187.218/32	0 : 65535	29301 : 29301	0x06/0xFF	0x0000/0x0000	
151.139.180.0/24	43.198.218.117/32	0 : 65535	760 : 761	0x06/0xFF	0x0000/0x0000	
110.210.239.0/24	43.198.218.117/32	0 : 65535	137 : 138	0x11/0xFF	0x0000/0x0000	
18.108.13.0/24	97.54.220.10/32	0 : 65535	3100 : 3101	0x11/0xFF	0x0000/0x0000	
69.69.73.0/24	43.198.218.118/31	0 : 65535	20555 : 20555	0x06/0xFF	0x0000/0x0000	
98.119.38.0/24	98.119.161.152/31	0 : 65535	139 : 139	0x06/0xFF	0x0000/0x0000	
97.29.87.0/24	47.166.204.108/31	0 : 65535	69 : 69	0x06/0xFF	0x0000/0x0000	
97.29.46.0/24	113.70.186.30/31	0 : 65535	749 : 749	0x06/0xFF	0x0000/0x0000	
97.29.46.0/24	47.166.204.108/31	0 : 65535	25 : 25	0x06/0xFF	0x0000/0x0000	
97.29.46.0/24	47.166.204.108/31	0 : 65535	69 : 69	0x11/0xFF	0x0000/0x0000	
97.29.46.0/24	47.166.204.108/31	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
97.29.46.0/24	221.230.129.156/31	0 : 65535	3001 : 3001	0x06/0xFF	0x0000/0x0000	
29.116.68.0/24	97.5.199.84/31	0 : 65535	5190 : 5190	0x06/0xFF	0x0000/0x0000	
29.116.83.0/24	97.22.1.60/31	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
29.8.1.0/24	78.73.239.102/31	0 : 65535	9910 : 9910	0x06/0xFF	0x0000/0x0000	
24.33.12.0/24	27.248.246.78/31	0 : 65535	5002 : 5002	0x11/0xFF	0x0000/0x0000	
25.238.137.0/24	69.22.80.70/31	0 : 65535	80 : 80	0x11/0xFF	0x0000/0x0000	
25.238.137.0/24	69.76.224.18/31	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.238.137.0/24	47.166.204.108/31	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.238.137.0/24	18.97.200.2/31	0 : 65535	143 : 143	0x06/0xFF	0x0000/0x0000	
25.238.137.0/24	222.205.6.104/31	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
25.238.137.0/24	69.69.65.188/31	0 : 65535	9000 : 9000	0x06/0xFF	0x0000/0x0000	
25.238.137.0/24	69.69.67.240/31	0 : 65535	53 : 53	0x06/0xFF	0x0000/0x0000	
97.29.126.200/29	69.69.67.128/26	0 : 65535	29301 : 29301	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	69.69.64.96/27	0 : 65535	3015 : 3015	0x06/0xFF	0x0000/0x0000	
69.69.64.0/26	97.22.14.32/28	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
97.29.86.128/26	47.166.204.112/28	0 : 65535	53 : 53	0x06/0xFF	0x0000/0x0000	
97.29.47.192/26	47.166.204.112/28	0 : 65535	5100 : 5100	0x06/0xFF	0x0000/0x0000	
97.29.47.192/26	69.69.67.224/28	0 : 65535	2121 : 2121	0x06/0xFF	0x0000/0x0000	
97.29.47.192/26	47.166.204.112/28	0 : 65535	3106 : 3106	0x11/0xFF	0x0000/0x0000	
18.107.107.0/26	100.180.189.144/28	0 : 65535	80 : 80	0x11/0xFF	0x0000/0x0000	
24.33.13.192/26	67.225.107.128/28	0 : 65535	6555 : 6555	0x11/0xFF	0x0000/0x0000	
25.238.136.0/26	47.166.204.112/28	0 : 65535	5190 : 5190	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	47.166.204.112/28	0 : 65535	161 : 161	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	47.166.204.112/28	0 : 65535	3300 : 3300	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	69.76.234.192/28	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	222.205.6.112/28	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	69.69.64.64/28	0 : 65535	23 : 23	0x11/0xFF	0x0000/0x0000	
68.45.94.0/23	43.198.218.117/32	0 : 65535	760 : 761	0x11/0xFF	0x0000/0x0000	
25.238.138.0/23	69.69.65.191/32	0 : 65535	137 : 138	0x06/0xFF	0x0000/0x0000	
68.45.131.96/28	97.31.255.0/26	0 : 65535	53 : 53	0x06/0xFF	0x0000/0x0000	
97.29.47.144/28	69.69.67.128/26	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
18.108.12.176/28	221.230.129.0/26	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	69.76.234.128/26	0 : 65535	3101 : 3101	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	27.248.246.0/26	0 : 65535	5000 : 5000	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	47.166.204.0/26	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	47.166.204.0/26	0 : 65535	8080 : 8080	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	69.69.67.128/26	0 : 65535	5050 : 5050	0x06/0xFF	0x0000/0x0000	
110.210.232.0/22	110.210.71.173/32	0 : 65535	53 : 53	0x06/0xFF	0x0000/0x0000	
98.119.32.0/22	47.166.204.110/32	0 : 65535	123 : 123	0x11/0xFF	0x0000/0x0000	
97.29.40.0/22	47.166.204.110/32	0 : 65535	1812 : 1812	0x11/0xFF	0x0000/0x0000	
24.33.8.0/22	27.248.246.77/32	0 : 65535	25 : 25	0x06/0xFF	0x0000/0x0000	
24.33.8.0/22	67.225.104.183/32	0 : 65535	2105 : 2105	0x06/0xFF	0x0000/0x0000	
25.238.140.0/22	47.166.204.110/32	0 : 65535	8000 : 8000	0x06/0xFF	0x0000/0x0000	
110.210.238.160/27	69.69.67.192/27	0 : 65535	3015 : 3015	0x06/0xFF	0x0000/0x0000	
98.119.39.96/27	47.166.204.64/27	0 : 65535	5000 : 5000	0x11/0xFF	0x0000/0x0000	
97.29.126.224/27	69.69.67.192/27	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
97.29.86.96/27	47.166.204.64/27	0 : 65535	3206 : 3206	0x06/0xFF	0x0000/0x0000	
97.29.86.96/27	97.29.77.32/27	0 : 65535	3030 : 3030	0x06/0xFF	0x0000/0x0000	
97.29.47.160/27	69.69.67.192/27	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
97.29.47.160/27	69.69.67.192/27	0 : 65535	5015 : 5015	0x06/0xFF	0x0000/0x0000	
18.108.12.128/27	100.180.180.160/27	0 : 65535	53 : 53	0x06/0xFF	0x0000/0x0000	
18.108.12.128/27	27.248.246.96/27	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
18.108.12.128/27	97.54.220.0/27	0 : 65535	5540 : 5540	0x11/0xFF	0x0000/0x0000	
29.8.0.0/27	22.101.191.0/27	0 : 65535	5555 : 5555	0x06/0xFF	0x0000/0x0000	
29.8.0.0/27	67.239.129.192/27	0 : 65535	42 : 42	0x11/0xFF	0x0000/0x0000	
24.33.13.128/27	47.166.204.64/27	0 : 65535	1111 : 1111	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	27.248.246.96/27	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	69.76.234.224/27	0 : 65535	5166 : 5166	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	69.69.59.32/27	0 : 65535	69 : 69	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	27.248.246.96/27	0 : 65535	88 : 88	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	69.69.65.128/27	0 : 65535	8080 : 8080	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	47.166.204.64/27	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
97.29.44.0/23	110.210.67.126/31	0 : 65535	1433 : 1433	0x11/0xFF	0x0000/0x0000	
29.8.2.0/23	67.239.129.224/31	0 : 65535	754 : 754	0x11/0xFF	0x0000/0x0000	
25.238.138.0/23	69.69.59.10/31	0 : 65535	3030 : 3030	0x06/0xFF	0x0000/0x0000	
18.108.14.0/23	100.180.171.7/32	0 : 65535	749 : 751	0x06/0xFF	0x0000/0x0000	
18.108.14.0/23	100.180.171.7/32	0 : 65535	543 : 545	0x06/0xFF	0x0000/0x0000	
18.108.13.0/24	222.13.242.82/31	0 : 65535	2010 : 2011	0x06/0xFF	0x0000/0x0000	
25.238.137.0/24	69.69.64.84/31	0 : 65535	3100 : 3101	0x06/0xFF	0x0000/0x0000	
29.8.0.128/25	27.248.246.64/29	0 : 65535	2105 : 2105	0x06/0xFF	0x0000/0x0000	
25.238.136.128/25	222.205.15.128/29	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.238.136.72/31	69.76.234.220/32	0 : 65535	4120 : 5120	0x06/0xFF	0x0000/0x0000	
25.238.136.128/25	222.205.15.138/31	0 : 65535	9993 : 9999	0x06/0xFF	0x0000/0x0000	
251.222.28.0/22	251.222.244.98/31	0 : 65535	143 : 143	0x11/0xFF	0x0000/0x0000	
97.29.80.0/22	47.166.204.108/31	0 : 65535	69 : 69	0x06/0xFF	0x0000/0x0000	
25.238.140.0/22	27.248.246.78/31	0 : 65535	3101 : 3101	0x06/0xFF	0x0000/0x0000	
73.137.82.220/31	151.180.0.144/31	0 : 65535	4120 : 5120	0x06/0xFF	0x0000/0x0000	
66.84.48.32/27	43.198.218.0/26	0 : 65535	5190 : 5190	0x06/0xFF	0x0000/0x0000	
68.45.195.128/27	43.198.218.0/26	0 : 65535	69 : 69	0x06/0xFF	0x0000/0x0000	
29.8.0.0/27	47.166.204.0/26	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	68.45.219.192/26	0 : 65535	749 : 749	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	27.248.246.0/26	0 : 65535	69 : 69	0x06/0xFF	0x0000/0x0000	
68.45.141.0/25	97.31.196.240/28	0 : 65535	5001 : 5001	0x06/0xFF	0x0000/0x0000	
110.210.238.192/26	43.198.218.64/27	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
98.119.39.0/26	69.69.67.192/27	0 : 65535	69 : 69	0x06/0xFF	0x0000/0x0000	
29.8.0.64/26	27.248.246.96/27	0 : 65535	754 : 754	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	18.108.40.192/27	0 : 65535	3101 : 3101	0x11/0xFF	0x0000/0x0000	
98.119.39.64/28	43.198.218.128/25	0 : 65535	3106 : 3106	0x11/0xFF	0x0000/0x0000	
25.238.136.80/28	47.166.204.128/25	0 : 65535	3456 : 3456	0x11/0xFF	0x0000/0x0000	
